溧阳市上兴镇留云小学,31.515818,119.243669,
汤墅小学,31.645855,120.095658,
武进市夏庄桥小学,31.667196,119.77676,
茶亭郑笪小学,31.36933,119.497576,
武进区周桥小学,31.550288,120.080647,
武进区黄埝小学,31.524463,120.026068,
龙虎塘实验小学盘龙校区,31.856844,119.99421,
蓉胜小学,31.743452,120.113714,
溧阳市天目湖镇中西小学,31.293452,119.416211,
西新桥第二小学,31.801939,119.957988,
新北区绿南小学,31.938615,119.897946,
武进区何家小学,31.83644,119.849265,
武进市岑村小学,31.627239,120.088039,
常发小学,31.614363,120.030415,
士桥小学,31.645201,119.79246,
上兴镇中心小学,31.530351,119.276908,
武进南苑小学,31.81426,120.103383,
常州师范学校钟楼区附属小学,31.772427,119.941592,
溧阳市蒋家庄小学,31.485036,119.347379,
丽华路子弟小学,31.747419,119.983978,
天桥小学,31.76097,120.146674,
滆湖小学,31.706975,119.860659,
常州市武进区太鬲小学,31.468264,120.087187,
溧阳市戴北小学,31.349314,119.502197,
河东小学,31.64585,119.914893,
金坛区蒋庄小学,31.574845,119.631127,
红梅西村小学,31.782906,119.987359,
开心乐园,31.815217,119.942951,
下宋小学,31.23823,119.419026,
竹箦镇陆笪小学,31.610836,119.348208,
快乐幼托,32.011077,119.86711,
武进区双庙小学,31.778552,120.18954,
武进区湖塘桥中心小学大坝头校区,31.717093,119.930011,
金坛区外来工子弟希望学校,31.72923,119.571542,
常州市博爱教育集团怡康校区,31.794576,119.970499,
常州市武进区花苑小学,31.793714,120.087718,
社渚农场小学,31.271116,119.284169,
洑家小学,31.311297,119.373162,
南站小学,31.648218,119.69186,
谢桥小学,31.726001,119.722601,
溧阳市平桥镇吴村小学,31.240946,119.402757,
三胜小学,31.285875,119.406691,
黄金山小学,31.627117,119.403541,
武进市奔庄小学,31.579917,119.924405,
溧阳市南渡镇庆丰小学,31.455535,119.304486,
武进区南观小学,31.845958,119.828522,
虹桥小学,31.64841,120.12012,
清凉育才小学,31.753509,119.959035,
常州市郭塘桥小学,31.899164,119.933424,
朱夏墅小学,31.75627,119.903485,
快乐宝贝幼托园,31.719216,119.996397,
优胜小学,31.755558,120.010254,
杨桥小学,31.55178,119.959579,
常州市三信小学,31.962834,119.869815,
新海洋幼儿艺术乐园,31.87298,119.974522,
常州市二宝小学,31.763451,120.02198,
薛埠镇南小学,31.710917,119.378738,
九洲幼儿乐园,31.849789,119.999206,
金坛区万安小学,31.661431,119.488688,
蒲村小学,31.395525,119.194539,
前村小学,31.66491,119.451528,
勤丰小学,31.749211,119.983181,
常州市山北小学,32.053788,119.846461,
金坛区柚山小学,31.577803,119.582753,
刘海粟艺术小学,31.776878,119.960661,
合格小学,31.853368,120.114684,
陇东小学,31.732183,119.6401,
前雨庵小学,31.756972,119.754297,
常州市兴旺小学,31.59854,119.712415,
金坛区东进小学,31.755023,119.330382,
常州市钟楼区蓝天第二学校,31.795276,119.943019,
金果果幼托园,31.854771,119.990895,
中国教育学会书法教育研究会实验小学,31.749991,119.581091,
王渚小学,31.543101,119.353333,
溧阳市明金希望小学,31.240946,119.402757,
常州市解放路小学教育集团,31.781066,119.972516,
洋泽小学,31.520577,120.087151,
别桥第二小学,31.559572,119.46811,
小杨小学,31.42322,119.183114,
金坛区上阮小学,31.647885,119.370664,
星韵学校,31.709429,119.870753,
华罗庚实验学校,31.742921,119.579753,
阳光培训中心新闸辅托点,31.821894,119.903103,
